"00112230","63M2963000",2012-04-10 16:10:49,"150.10",8000.00,5,0.02000000,"R","CV0017490",800.00,0,0,2012-04-10 16:10:49,0,-31,0,"P",0,"S",,"LON","0",3,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-04-30 00:00:00,"0",,0,"","",,,"",""
"00113063","63M2411000",2012-04-24 00:00:00,"150.6",100000.00,24,0.01083333,"R","CDJ120951",22422.04,3500.00,22494.36,2017-04-15 00:00:00,17,-31,0.01000,"S",0,"S",1,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-05-15 00:00:00,"0",,0,"","",,,"",""
"00113432","63M2963000",2012-03-30 16:15:31,"162",100.00,1,0,"R","JV1203307",0,0,0,2012-04-30 16:09:34,0,-31,0,"P",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-05-15 00:00:00,"0",,,"","",,,"",""
"00113558","63M4426000",2012-05-09 13:51:05,"150.20",5000.00,3,0,"R","CV0017727",0,0,852.08,2012-07-15 00:00:00,0,-31,0,"P",0,"S",,"LON","0",3,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-05-30 00:00:00,"0",,0,"","",,,"",""
"00115183","63M4426000",2012-06-30 17:01:16,"150.10",10000.00,5,0.02000000,"R","CV0018236",1000.00,0,0,2012-06-30 17:01:16,0,-31,0,"P",0,"S",,"LON","0",3,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-07-15 00:00:00,"0",,0,"","",,,"",""
"00115741","63M3664000",2012-07-18 13:41:31,"150.10",10000.00,5,0.02000000,"R","CV0018414",1721.03,0,3474.79,2017-06-01 00:00:00,0,-31,0,"P",0,"S",1,"LON","0",5,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-07-30 00:00:00,"0",,0,"","",,,"",""
"00118304","26M3847000",2012-10-04 00:00:00,"150.15",70000.00,24,0.01083333,"R","CDJ122328",11940.48,0,9996.21,2017-06-01 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-10-15 00:00:00,"0",,0,"","",,,"",""
"00120697","63M2963000",2012-10-23 13:12:35,"162.14",100.00,0,0,"R","JV1210146",0,0,0,2012-10-23 13:12:35,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2012-11-15 00:00:00,"0",,,"","",,,"",""
"00120741","63M4426000",2012-10-23 13:12:35,"162.14",100.00,0,0,"R","JV1210146",0,0,0,2012-10-23 13:12:35,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2012-11-15 00:00:00,"0",,,"","",,,"",""
"00121402","42M0185600",2012-10-23 13:12:35,"162.14",100.00,0,0,"R","JV1210146",0,0,0,2012-10-23 13:12:35,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2012-11-15 00:00:00,"0",,,"","",,,"",""
"00123459","09M5226000",2012-11-21 00:00:00,"150.15",50000.00,24,0.01083333,"R","CDJ122715",11024.25,0,7299.34,2017-06-01 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-12-15 00:00:00,"0",,0,"","",,,"",""
"00123649","58M2060000",2012-11-23 14:22:08,"150.15",210000.00,48,0.01083333,"R","CDJ122745",54320.70,973.50,44776.48,2017-06-15 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2012-12-15 00:00:00,"0",,0,"","",,,"",""
"00126944","63M2963000",2013-02-04 09:47:44,"162.32",100.00,0,0,"R","JV1302004",0,0,0,2013-01-31 16:34:59,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-02-15 00:00:00,"0",,,"","",,,"",""
"00128141","63M4426000",2013-02-04 09:47:44,"162.32",100.00,0,0,"R","JV1302004",0,0,0,2013-01-31 16:34:59,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-02-15 00:00:00,"0",,,"","",,,"",""
"00129522","63M2963000",2013-02-04 10:03:47,"162.34",50.00,0,0,"R","JV1302005",0,0,1.00,2017-06-07 10:49:13,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-02-28 00:00:00,"0",,,"","",,,"",""
"00130719","63M4426000",2013-02-04 10:03:47,"162.34",50.00,0,0,"R","JV1302005",0,0,8.96,2017-06-07 10:49:13,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-02-28 00:00:00,"0",,,"","",,,"",""
"00131429","56M2180000",2013-02-21 12:22:55,"150.10",5000.00,3,0.02000000,"R","CV0020671",400.00,0,2827.25,2017-06-01 00:00:00,2,-31,0,"P",0,"S",1,"LON","0",3,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-03-15 00:00:00,"0",,0,"","",,,"",""
"00132473","46M0912007",2013-03-13 12:56:41,"162.14",100.00,0,0,"R","JV1303063",0,0,0,2013-03-13 12:56:41,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-03-30 00:00:00,"0",,,"","",,,"",""
"00132719","63M2963000",2013-03-13 12:56:41,"162.14",100.00,0,0,"R","JV1303063",0,0,0,2013-03-13 12:56:41,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-03-30 00:00:00,"0",,,"","",,,"",""
"00132764","63M4426000",2013-03-13 12:56:41,"162.14",100.00,0,0,"R","JV1303063",0,0,0,2013-03-13 12:56:41,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-03-30 00:00:00,"0",,,"","",,,"",""
"00134386","42M0185600",2013-03-13 12:56:41,"162.14",100.00,0,0,"R","JV1303063",0,0,0,2013-03-13 12:56:41,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-03-30 00:00:00,"0",,,"","",,,"",""
"00136110","04M4508000",2013-04-18 09:23:44,"150.6",42000.00,48,0.01083333,"R","CDJ130965",20278.11,0,28531.83,2017-06-01 00:00:00,30,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-05-17 00:00:00,"0",,0,"","",,,"",""
"00136697","69M5376000",2013-05-06 00:00:00,"150.4",14900.00,24,0.01083333,"R","CDJ131111",3874.24,0,3687.24,2017-06-01 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-05-15 00:00:00,"0",,0,"","",,,"",""
"00137936","26M4943000",2013-06-07 00:00:00,"150.15",73000.00,36,0.01083333,"R","CDJ131410",16010.32,0,19134.71,2017-06-01 00:00:00,29,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-06-30 00:00:00,"0",,0,"","",,,"",""
"00139235","06M2987000",2013-07-12 00:00:00,"150.13",71300.00,48,0.01083333,"R","CDJ131737",35946.77,0,69072.03,2017-06-15 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-07-30 00:00:00,"0",,0,"","",,,"",""
"00140180","69M5376000",2013-08-03 00:00:00,"150.20",5000.00,3,0,"R","JV1308006",0,0,2499.99,2013-09-30 17:36:32,0,-31,0,"P",0,"S",,"LON","0",3,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-08-15 00:00:00,"0",,,"","",,,"",""
"00140239","06M2742000",2013-08-07 09:08:10,"150.16",175000.00,60,0.01083333,"R","CDJ131967",87208.64,0,134166.38,2017-06-15 00:00:00,30,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-08-30 00:00:00,"0",,0,"","",,,"",""
"00142197","06M0888000",2013-09-27 00:00:00,"150.15",500000.00,48,0.01083333,"R","CDJ132427",243750.15,0,468750.15,2017-06-27 13:30:22,0,-1,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",26,0,0,0,2013-10-26 00:00:00,"0",,0,"","",,,"",""
"00142921","58M2563000",2013-10-18 00:00:00,"150.15",100000.00,48,0.01083333,"R","CDJ132594",47666.96,0,91667.20,2017-06-15 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-10-30 00:00:00,"0",,0,"","",,,"",""
"00142994","63M5566000",2013-10-18 13:33:20,"150.15",36000.00,36,0.01083333,"R","CDJ132598",8251.64,0,8047.77,2017-06-01 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-10-30 00:00:00,"0",,0,"","",,,"",""
"00143046","28M0824000",2013-10-21 14:01:36,"150.18",100000.00,48,0.01083333,"R","CDJ132615",46583.62,1000.00,86806.38,2017-07-05 10:25:34,0,-31,0,"P",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-11-15 00:00:00,"0",,0,"","",,,"",""
"00143360","26M4943000",2013-10-26 14:20:26,"150.3",10000.00,12,0.01083333,"R","CV0023358",1125.02,0,3300.02,2015-12-04 09:06:21,19,-31,0.01000,"S",0,"S",1,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-11-15 00:00:00,"0",,0,"","",,,"",""
"00143500","15M1019000",2013-10-31 00:00:00,"150.6",309000.00,48,0.01083333,"R","CDJ132695",145616.25,0,280031.25,2017-06-15 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-11-15 00:00:00,"0",,0,"","",,,"",""
"00143582","13M2803000",2013-10-31 09:37:16,"150.15",70000.00,48,0.01083333,"R","CDJ132701",32608.62,0,63087.77,2017-06-15 00:00:00,5,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-11-15 00:00:00,"0",,0,"","",,,"",""
"00143880","69M5376000",2013-10-31 11:22:48,"162.14",100.00,0,0,"R","JV1310237",0,0,0,2014-02-28 00:00:00,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-11-15 00:00:00,"0",,,"","",,,"",""
"00146916","46M0912007",2013-10-31 14:02:16,"162.14",100.00,0,0,"R","JV1310294",0,0,0,2013-10-31 14:02:16,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-11-15 00:00:00,"0",,,"","",,,"",""
"00147050","42M0185600",2013-10-31 14:02:16,"162.14",100.00,0,0,"R","JV1310294",0,0,0,2013-10-31 14:02:16,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-11-15 00:00:00,"0",,,"","",,,"",""
"00147371","63M2963000",2013-10-31 14:02:16,"162.14",100.00,0,0,"R","JV1310294",0,0,0,2013-10-31 14:02:16,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-11-15 00:00:00,"0",,,"","",,,"",""
"00147618","63M5721000",2013-10-31 14:02:16,"162.14",100.00,0,0,"R","JV1310294",0,0,5.64,2014-06-02 11:40:03,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-11-15 00:00:00,"0",,,"","",,,"",""
"00147658","09M5226000",2013-10-31 14:02:16,"162.14",100.00,0,0,"R","JV1310294",0,0,0,2015-12-15 00:00:00,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-11-15 00:00:00,"0",,,"","",,,"",""
"00148200","63M4426000",2013-10-31 14:02:16,"162.14",100.00,0,0,"R","JV1310294",0,0,0,2013-10-31 14:02:16,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-11-15 00:00:00,"0",,,"","",,,"",""
"00148376","63M5566000",2013-11-11 15:53:17,"150.10",10000.00,5,0.02000000,"R","JV1311040",69.45,0,1200.00,2014-05-30 00:00:00,0,-31,0,"P",0,"S",,"LON","0",5,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-11-30 00:00:00,"0",,,"","",,,"",""
"00148822","06M5529000",2013-11-21 00:00:00,"150.16",175000.00,60,0.01083333,"R","CDJ132875",81873.20,0,123958.05,2017-06-15 00:00:00,6,-31,0,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2013-12-15 00:00:00,"0",,0,"","",,,"",""
"00149780","15M2228000",2013-12-23 13:34:56,"150.15",40000.00,36,0.01083333,"R","CDJ133156",14451.56,400.11,26806.44,2017-06-01 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-01-15 00:00:00,"0",,0,"","",,,"",""
"00149911","26M4943000",2013-12-23 16:19:44,"150.10",10000.00,5,0.02000000,"R","JV1312164",0,0,1249.99,2015-11-06 09:26:48,0,-31,0,"P",0,"S",,"LON","0",5,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-01-15 00:00:00,"0",,,"","",,,"",""
"00150391","63M6044000",2014-01-10 11:52:55,"150.10",500.00,1,0.02000000,"R","CV0024041",10.00,0,209.20,2017-06-01 00:00:00,0,-31,0,"P",0,"S",,"LON","0",1,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-01-15 00:00:00,"0",,0,"","",,,"",""
"00150469","03M2222000",2014-01-14 00:00:00,"150.15",300000.00,48,0.01083333,"R","CDJ140086",134875.00,4161.23,258474.56,2017-06-30 00:00:00,34,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-01-30 00:00:00,"0",,0,"","",,,"",""
"00150565","80V6098000",2014-01-14 00:00:00,"162.32",100.00,0,0,"R","JV1401073",0,0,70.00,2017-06-07 14:10:47,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2013-12-15 00:00:00,"0",,,"","",,,"",""
"00150785","04M4514000",2014-01-23 00:00:00,"150.15",40000.00,48,0.01083333,"R","CDJ140161",17550.27,0,33750.27,2017-06-30 00:00:00,2,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-02-15 00:00:00,"0",,0,"","",,,"",""
"00150853","26M4943000",2014-01-23 15:19:14,"150.20",5000.00,3,0,"R","CV0024183",300.00,0,833.35,2015-11-20 15:29:10,0,-31,0,"P",0,"S",,"LON","0",3,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-02-15 00:00:00,"0",,0,"","",,,"",""
"00151046","28M4609000",2014-01-30 00:00:00,"150.16",175000.00,60,0.01083333,"R","CDJ140227",77729.44,0,119583.06,2017-06-30 00:00:00,2,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-02-15 00:00:00,"0",,0,"","",,,"",""
"00152159","46M0912007",2014-02-07 15:35:11,"162.34",50.00,0,0,"R","JV1402091",0,0,36.12,2017-06-07 10:49:13,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-03-15 00:00:00,"0",,,"","",,,"",""
"00152597","26M3847000",2014-02-07 15:35:11,"162.34",50.00,0,0,"R","JV1402091",0,0,0,2014-02-07 15:35:11,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-03-15 00:00:00,"0",,,"","",,,"",""
"00152805","63M2963000",2014-02-07 15:35:11,"162.34",50.00,0,0,"R","JV1402091",0,0,0,2014-02-07 15:35:11,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-03-15 00:00:00,"0",,,"","",,,"",""
"00153159","63M5721000",2014-02-07 15:35:11,"162.34",50.00,0,0,"R","JV1402091",0,0,14.79,2017-06-07 09:38:07,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-03-15 00:00:00,"0",,,"","",,,"",""
"00153217","09M5226000",2014-02-07 15:35:11,"162.34",50.00,0,0,"R","JV1402091",0,0,3.79,2017-06-02 10:54:34,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-03-15 00:00:00,"0",,,"","",,,"",""
"00153253","63M6044000",2014-02-07 15:35:11,"162.34",50.00,0,0,"R","JV1402091",0,0,10.69,2017-06-07 09:38:07,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-03-15 00:00:00,"0",,,"","",,,"",""
"00154015","63M4426000",2014-02-07 15:35:11,"162.34",50.00,0,0,"R","JV1402091",0,0,0,2014-02-07 15:35:11,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-03-15 00:00:00,"0",,,"","",,,"",""
"00151546","15M3842000",2014-02-13 00:00:00,"150.15",90000.00,30,0.01083333,"R","CDJ140348",22590.96,1500.00,41092.00,2017-06-01 00:00:00,36,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-02-28 00:00:00,"0",,0,"","",,,"",""
"00154788","46M0912007",2014-02-07 10:49:42,"162.32",100.00,0,0,"R","JV1402095",0,0,0,2014-02-07 10:49:42,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-02-28 00:00:00,"0",,,"","",,,"",""
"00155434","63M2963000",2014-02-07 10:49:42,"162.32",100.00,0,0,"R","JV1402095",0,0,0,2014-02-07 10:49:42,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-02-28 00:00:00,"0",,,"","",,,"",""
"00155785","63M5721000",2014-02-07 10:49:42,"162.32",100.00,0,0,"R","JV1402095",0,0,0,2014-02-07 10:49:42,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-02-28 00:00:00,"0",,,"","",,,"",""
"00155842","09M5226000",2014-02-07 10:49:42,"162.32",100.00,0,0,"R","JV1402095",0,0,0,2015-12-15 00:00:00,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-02-28 00:00:00,"0",,,"","",,,"",""
"00155879","63M6044000",2014-02-07 10:49:42,"162.32",100.00,0,0,"R","JV1402095",0,0,0,2014-02-07 10:49:42,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-02-28 00:00:00,"0",,,"","",,,"",""
"00156405","80V6098000",2014-02-07 10:49:42,"162.32",100.00,0,0,"R","JV1402095",0,0,0,2014-02-07 10:49:42,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-02-28 00:00:00,"0",,,"","",,,"",""
"00156641","63M4426000",2014-02-07 10:49:42,"162.32",100.00,0,0,"R","JV1402095",0,0,0,2014-02-07 10:49:42,0,-34,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-02-28 00:00:00,"0",,,"","",,,"",""
"00156275","06M5290000",2014-02-14 00:00:00,"150.15",50000.00,48,0.01083333,"R","CDJ140353",21666.40,0,41666.40,2017-06-15 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-02-28 00:00:00,"0",,0,"","",,,"",""
"00156999","63M5566000",2014-02-18 16:10:29,"150.20",5000.00,3,0,"R","CV0024473",300.00,0,4000.03,2014-07-15 00:00:00,0,-31,0,"P",0,"S",,"LON","0",3,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-02-28 00:00:00,"0",,0,"","",,,"",""
"00156991","58C2408000",2014-02-19 00:00:00,"150.13",300000.00,48,0.01083333,"R","CDJ140409",130000.00,0,250000.00,2017-06-15 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-02-28 00:00:00,"0",,0,"","",,,"",""
"00157502","14M2853000",2014-03-04 00:00:00,"150.13",150000.00,48,0.01083333,"R","CDJ140538",63375.00,0,121875.00,2017-05-30 00:00:00,12,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-03-15 00:00:00,"0",,0,"","",,,"",""
"00158651","46M0912007",2014-03-25 14:40:12,"162.14",100.00,0,0,"R","JV1403111",0,0,0,2014-03-25 14:40:12,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-04-15 00:00:00,"0",,,"","",,,"",""
"00159147","42M0185600",2014-03-25 14:40:12,"162.14",100.00,0,0,"R","JV1403111",0,0,0,2014-03-25 14:40:12,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-04-15 00:00:00,"0",,,"","",,,"",""
"00159514","09M5226000",2014-03-25 14:40:12,"162.14",100.00,0,0,"R","JV1403111",0,0,0,2015-12-15 00:00:00,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-04-15 00:00:00,"0",,,"","",,,"",""
"00160098","69M5376000",2014-03-25 14:40:12,"162.14",100.00,0,0,"R","JV1403111",0,0,0,2014-03-25 14:40:12,0,-31,0,"S",0,"N",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,1,2014-04-15 00:00:00,"0",,,"","",,,"",""
"00161247","63M3890000",2014-03-31 10:18:20,"150.15",76000.00,48,0.01083333,"R","CDJ140833",15974.89,990.40,40868.57,2017-06-01 00:00:00,0,-31,0.01000,"S",0,"S",,"LON","0",0,"",0,0,0,0,0,"SCEG",0,0,0,0,2014-04-15 00:00:00,"0",,0,"","",,,"",""
